"user_ptr_id"	"reputation"	"gold"	"silver"	"bronze"
"100009272"	"1"	"0"	"0"	"1"
"100009493"	"1"	"0"	"0"	"1"
"100062328"	"11"	"0"	"1"	"1"
"100062317"	"22"	"0"	"1"	"1"
"100096623"	"2"	"0"	"0"	"1"
"100004838"	"46"	"0"	"0"	"4"
"100089351"	"11"	"0"	"0"	"1"
"100089356"	"13"	"0"	"0"	"1"
"100089371"	"1"	"0"	"0"	"0"
"100089374"	"11"	"0"	"0"	"2"
"100009153"	"1"	"0"	"0"	"2"
"100089379"	"1"	"0"	"0"	"1"
"100096733"	"33"	"0"	"0"	"3"
"100062411"	"1"	"0"	"1"	"1"
"100060847"	"49"	"1"	"1"	"3"
"100015382"	"104"	"0"	"0"	"4"
"100062401"	"332"	"0"	"0"	"7"
"100062438"	"3"	"0"	"0"	"0"
"100008766"	"41"	"0"	"0"	"1"
"100009456"	"1"	"0"	"0"	"0"
"100060938"	"16"	"0"	"0"	"1"
"100096831"	"2"	"0"	"0"	"1"
"100009498"	"1"	"0"	"0"	"1"
"100089420"	"12"	"0"	"0"	"1"
"100062461"	"6"	"2"	"3"	"5"
"100088812"	"56"	"0"	"0"	"3"
"100062446"	"6"	"1"	"1"	"4"
"100009519"	"1"	"0"	"0"	"0"
"100009128"	"21"	"1"	"1"	"3"
"100060472"	"25"	"0"	"0"	"2"
"100089339"	"22"	"0"	"0"	"0"
"100060425"	"62"	"1"	"2"	"5"
"100096889"	"32"	"0"	"0"	"1"
"100009537"	"3"	"0"	"0"	"1"
"100009562"	"0"	"0"	"0"	"1"
"100062670"	"1"	"0"	"0"	"0"
"100062839"	"2"	"0"	"0"	"1"
"100062783"	"1"	"0"	"0"	"0"
"100096904"	"1"	"0"	"0"	"0"
"100000812"	"438"	"3"	"8"	"24"
"100089437"	"11"	"0"	"0"	"0"
"100008560"	"1933"	"6"	"20"	"46"
"100041200"	"57"	"1"	"1"	"1"
"100011377"	"817"	"7"	"13"	"21"
"100089466"	"11"	"0"	"0"	"2"
"100089468"	"11"	"0"	"0"	"1"
"100096896"	"1"	"0"	"0"	"0"
"100062557"	"6"	"0"	"0"	"1"
"100062941"	"2"	"0"	"0"	"1"
"100059867"	"16"	"1"	"2"	"2"
"100063026"	"16"	"1"	"1"	"4"
"100089471"	"22"	"0"	"0"	"3"
"100059597"	"152"	"2"	"2"	"5"
"100062152"	"56"	"0"	"1"	"3"
"100089497"	"2"	"0"	"0"	"1"
"100063098"	"1"	"0"	"0"	"0"
"100063099"	"103"	"0"	"0"	"3"
"100063066"	"3"	"0"	"1"	"2"
"100063064"	"33"	"0"	"0"	"1"
"100009241"	"28"	"0"	"0"	"1"
"100096671"	"17"	"0"	"0"	"1"
"100063176"	"1"	"0"	"0"	"0"
"100004492"	"742"	"5"	"9"	"19"
"100089433"	"42"	"0"	"0"	"3"
"100063258"	"2"	"0"	"0"	"0"
"100089494"	"12"	"0"	"0"	"0"
"100096888"	"16"	"0"	"0"	"1"
"100096776"	"31"	"0"	"0"	"1"
"100038629"	"33"	"0"	"0"	"2"
"100009468"	"1"	"0"	"0"	"2"
"100063137"	"16"	"0"	"0"	"2"
"100063289"	"2"	"0"	"1"	"2"
"100063294"	"1"	"0"	"0"	"1"
"100063335"	"3"	"0"	"1"	"1"
"100047852"	"32"	"0"	"1"	"3"
"100028887"	"139"	"0"	"0"	"2"
"100063293"	"2"	"0"	"0"	"1"
"100096994"	"2"	"0"	"0"	"0"
"100009694"	"2"	"0"	"0"	"1"
"100063315"	"1"	"0"	"0"	"1"
"100009034"	"0"	"0"	"0"	"0"
"100009046"	"3"	"0"	"0"	"1"
"100096591"	"61"	"0"	"0"	"1"
"100089531"	"1"	"0"	"0"	"0"
"100108521"	"408"	"0"	"0"	"3"
"100063383"	"2"	"0"	"1"	"1"
"100063280"	"21"	"0"	"0"	"4"
"100031112"	"5"	"1"	"1"	"2"
"100059903"	"16"	"0"	"2"	"5"
"100063338"	"1"	"0"	"0"	"0"
"100096646"	"31"	"0"	"0"	"1"
"100063342"	"167"	"0"	"0"	"1"
"100020956"	"632"	"1"	"1"	"9"
"100096606"	"31"	"0"	"0"	"1"
"100096628"	"31"	"0"	"0"	"1"
"100096664"	"32"	"0"	"0"	"1"
"100009595"	"1"	"0"	"0"	"1"
"100096728"	"31"	"0"	"0"	"1"
"100096785"	"31"	"0"	"0"	"1"
"100096859"	"31"	"0"	"0"	"2"
"100096909"	"31"	"0"	"0"	"2"
"100096997"	"17"	"0"	"0"	"1"
"100096660"	"72"	"0"	"0"	"2"
"100097009"	"16"	"0"	"0"	"1"
"100009635"	"33"	"0"	"0"	"2"
"100089557"	"11"	"0"	"0"	"0"
"100061404"	"16"	"1"	"3"	"5"
"100063543"	"17"	"0"	"1"	"3"
"100096724"	"16"	"0"	"0"	"1"
"100009148"	"46"	"0"	"1"	"5"
"100009676"	"3"	"0"	"0"	"3"
"100096858"	"16"	"0"	"0"	"1"
"100089563"	"2"	"0"	"0"	"0"
"100002697"	"543"	"1"	"6"	"19"
"100042926"	"21"	"0"	"0"	"2"
"100009692"	"16"	"1"	"1"	"3"
"100096762"	"46"	"0"	"0"	"3"
"100061684"	"16"	"0"	"0"	"0"
"100102316"	"31"	"0"	"0"	"2"
"100096667"	"31"	"0"	"0"	"1"
"100009641"	"1"	"0"	"0"	"2"
"100116982"	"1"	"0"	"0"	"2"
"100009666"	"3"	"0"	"0"	"1"
"100102049"	"87"	"0"	"0"	"4"
"100096652"	"16"	"0"	"0"	"0"
"100063845"	"1"	"0"	"0"	"2"
"100009705"	"1"	"0"	"0"	"0"
"100009712"	"1"	"0"	"0"	"0"
"100007753"	"629"	"0"	"6"	"25"
"100089584"	"2"	"0"	"0"	"0"
"100009708"	"3"	"0"	"0"	"1"
"100089503"	"26"	"0"	"0"	"2"
"100009642"	"16"	"0"	"0"	"1"
"100009761"	"1"	"0"	"1"	"2"
"100097041"	"2"	"0"	"0"	"0"
"100063925"	"64"	"0"	"0"	"3"
"100096863"	"16"	"0"	"0"	"2"
"100097000"	"31"	"0"	"0"	"1"
"100013357"	"7"	"0"	"0"	"3"
"100084778"	"3"	"0"	"0"	"4"
"100063442"	"7"	"0"	"1"	"3"
"100009646"	"17"	"0"	"0"	"2"
"100064025"	"1"	"0"	"1"	"1"
"100064007"	"1"	"0"	"0"	"0"
"100009716"	"1"	"0"	"0"	"1"
"100009747"	"1"	"0"	"0"	"1"
"100063993"	"2"	"0"	"0"	"0"
"100009706"	"2"	"0"	"0"	"1"
"100009211"	"16"	"1"	"1"	"3"
"100063821"	"19"	"0"	"1"	"3"
"100096615"	"16"	"0"	"0"	"1"
"100009725"	"1"	"0"	"0"	"1"
"100009464"	"26"	"0"	"0"	"2"
"100089614"	"16"	"0"	"0"	"2"
"100089603"	"11"	"0"	"0"	"1"
"100060184"	"3"	"0"	"0"	"1"
"100089619"	"11"	"0"	"0"	"1"
"100097082"	"2"	"0"	"0"	"1"
"100064235"	"82"	"0"	"0"	"1"
"100064255"	"17"	"0"	"0"	"1"
"100064219"	"17"	"0"	"0"	"1"
"100117015"	"1"	"0"	"0"	"0"
"100009773"	"1"	"0"	"0"	"1"
"100089597"	"41"	"0"	"0"	"2"
"100097020"	"17"	"0"	"0"	"1"
"100064375"	"2"	"0"	"0"	"0"
"100061634"	"56"	"1"	"2"	"4"
"100062879"	"11"	"0"	"1"	"3"
"100063182"	"46"	"0"	"0"	"2"
"100097091"	"48"	"0"	"0"	"3"
"100009806"	"6"	"0"	"0"	"4"
"100002144"	"182"	"2"	"3"	"3"
"100089639"	"12"	"0"	"0"	"1"
"100064362"	"1"	"0"	"0"	"1"
"100061532"	"136"	"0"	"0"	"6"
"100089631"	"2"	"0"	"0"	"1"
"100089644"	"11"	"0"	"0"	"0"
"100063688"	"31"	"0"	"0"	"2"
"100096795"	"61"	"0"	"0"	"1"
"100096882"	"46"	"0"	"0"	"1"
"100097021"	"46"	"0"	"0"	"1"
"100064459"	"47"	"0"	"1"	"3"
"100064502"	"2"	"0"	"0"	"0"
"100009802"	"2"	"0"	"1"	"2"
"100064518"	"2"	"0"	"0"	"0"
"100009789"	"1"	"0"	"0"	"1"
"100064541"	"1"	"0"	"0"	"0"
"100060869"	"27"	"0"	"0"	"3"
"100006866"	"203"	"0"	"0"	"8"
"100117030"	"1"	"0"	"0"	"0"
"100031594"	"142"	"0"	"0"	"4"
"100117032"	"1"	"0"	"0"	"0"
"100009834"	"1"	"0"	"0"	"0"
"100089675"	"11"	"0"	"0"	"1"
"100009790"	"4"	"0"	"0"	"1"
"100064081"	"3"	"0"	"0"	"0"
"100009738"	"6"	"1"	"1"	"4"
"100023849"	"338"	"0"	"0"	"19"
"100064638"	"2"	"0"	"0"	"1"
"100064636"	"2"	"0"	"0"	"2"
"100064604"	"2"	"0"	"0"	"0"
"100063282"	"137"	"0"	"2"	"8"
"100064669"	"2"	"0"	"0"	"1"
"100096730"	"31"	"0"	"0"	"1"
"100009851"	"1"	"0"	"0"	"0"
"100009845"	"2"	"0"	"0"	"0"
"100064696"	"1"	"0"	"0"	"1"
"100064725"	"1"	"0"	"0"	"1"
"100009848"	"3"	"0"	"0"	"0"
"100064744"	"2"	"0"	"0"	"1"
"100009872"	"6"	"0"	"0"	"3"
"100097137"	"32"	"0"	"0"	"2"
"100060043"	"107"	"1"	"2"	"5"
"100064528"	"31"	"0"	"0"	"2"
"100064571"	"31"	"0"	"0"	"1"
"100064676"	"64"	"0"	"0"	"3"
"100064791"	"1"	"0"	"0"	"1"
"100097088"	"71"	"0"	"0"	"3"
"100064626"	"16"	"0"	"0"	"2"
"100009849"	"2"	"0"	"0"	"1"
"100060845"	"56"	"0"	"0"	"3"
"100096941"	"41"	"0"	"0"	"1"
"100009439"	"2"	"1"	"1"	"2"
"100009927"	"13"	"0"	"1"	"4"
"100064892"	"1"	"0"	"0"	"0"
"100089717"	"11"	"0"	"0"	"0"
"100062193"	"16"	"0"	"0"	"2"
"100064891"	"1"	"0"	"0"	"2"
"100000017"	"1"	"0"	"0"	"0"
"100009192"	"2"	"0"	"0"	"1"
"100064935"	"1"	"0"	"0"	"0"
"100062150"	"6"	"0"	"0"	"4"
"100068331"	"13"	"0"	"0"	"2"
"100064262"	"57"	"0"	"0"	"3"
"100000176"	"1190"	"3"	"8"	"30"
"100060503"	"17"	"0"	"0"	"2"
"100064930"	"16"	"0"	"0"	"1"
"100009878"	"1"	"0"	"0"	"1"
"100065009"	"16"	"0"	"0"	"2"
"100000028"	"1"	"0"	"0"	"0"
"100089624"	"11"	"0"	"0"	"1"
"100000564"	"1"	"0"	"0"	"1"
"100061559"	"31"	"1"	"2"	"5"
"100089681"	"12"	"0"	"0"	"1"
"100089726"	"1"	"0"	"0"	"1"
"100088946"	"16"	"0"	"0"	"1"
"100000045"	"1"	"0"	"0"	"0"
"100065030"	"1"	"0"	"0"	"0"
"100096992"	"62"	"0"	"0"	"3"
"100000018"	"16"	"0"	"0"	"2"
"100089058"	"56"	"0"	"0"	"1"
"100065048"	"2"	"0"	"0"	"1"
"100063720"	"31"	"0"	"1"	"2"
"100089704"	"11"	"0"	"0"	"0"
"100000147"	"1"	"1"	"1"	"2"
"100077979"	"27"	"0"	"0"	"2"
"100068366"	"49"	"0"	"0"	"3"
"100000122"	"1"	"0"	"0"	"0"
"100000131"	"1"	"0"	"0"	"0"
"100028591"	"7"	"0"	"0"	"2"
"100089715"	"26"	"0"	"0"	"2"
"100000136"	"2"	"0"	"0"	"1"
"100000209"	"73"	"0"	"1"	"5"
"100009138"	"36"	"0"	"1"	"4"
"100089699"	"11"	"0"	"0"	"1"
"100000240"	"2"	"0"	"1"	"3"
"100000216"	"1"	"0"	"0"	"0"
"100117070"	"1"	"0"	"0"	"0"
"100000148"	"1"	"1"	"1"	"2"
"100009078"	"86"	"0"	"3"	"2"
"100000356"	"2"	"0"	"1"	"3"
"100062627"	"6"	"0"	"0"	"3"
"100055212"	"6"	"0"	"0"	"0"
"100059896"	"6"	"0"	"0"	"1"
"100034517"	"18"	"0"	"0"	"1"
"100000453"	"643"	"1"	"7"	"33"
"100000002"	"6"	"0"	"0"	"2"
"100000191"	"15"	"1"	"1"	"4"
"100000260"	"1"	"1"	"1"	"2"
"100000268"	"2"	"0"	"1"	"1"
"100009815"	"6"	"0"	"2"	"2"
"100000226"	"1"	"0"	"0"	"1"
"100065438"	"2"	"0"	"0"	"0"
"100000286"	"1"	"0"	"0"	"2"
"100000322"	"1"	"0"	"1"	"1"
"100000329"	"1"	"0"	"2"	"3"
"100009339"	"41"	"0"	"0"	"1"
"100089807"	"1"	"0"	"0"	"0"
"100000288"	"1"	"0"	"0"	"0"
"100000304"	"1"	"0"	"0"	"0"
"100089806"	"11"	"0"	"0"	"1"
"100064686"	"12"	"0"	"0"	"0"
"100060473"	"87"	"0"	"0"	"3"
"100089657"	"2"	"0"	"0"	"0"
"100000309"	"1"	"0"	"0"	"2"
"100009962"	"16"	"0"	"0"	"2"
"100000222"	"1"	"0"	"0"	"1"
"100000320"	"13"	"0"	"0"	"1"
"100009798"	"82"	"1"	"2"	"6"
"100008979"	"77"	"0"	"1"	"2"
"100000352"	"1"	"0"	"0"	"1"
"100061246"	"22"	"0"	"0"	"1"
"100095756"	"2"	"0"	"0"	"1"
"100060825"	"16"	"1"	"1"	"1"
"100096592"	"16"	"0"	"0"	"2"
"100000369"	"1"	"0"	"0"	"0"
"100009954"	"1"	"0"	"0"	"1"
"100009080"	"256"	"1"	"1"	"3"
"100000379"	"3"	"0"	"0"	"1"
"100060335"	"77"	"0"	"1"	"3"
"100116212"	"47"	"0"	"0"	"2"
"100089693"	"52"	"0"	"0"	"2"
"100097210"	"2"	"0"	"0"	"0"
"100089428"	"46"	"0"	"0"	"1"
"100000337"	"1"	"0"	"1"	"1"
"100011832"	"2"	"0"	"0"	"2"
"100009824"	"34"	"1"	"2"	"5"
"100082183"	"1"	"0"	"0"	"0"
"100060700"	"79"	"1"	"2"	"6"
"100000323"	"1"	"0"	"0"	"0"
"100000386"	"1"	"0"	"0"	"0"
"100000389"	"26"	"0"	"0"	"2"
"100003943"	"2025"	"10"	"21"	"42"
"100089501"	"26"	"0"	"0"	"2"
"100089830"	"12"	"0"	"0"	"1"
"100000385"	"1"	"0"	"0"	"1"
"100089821"	"12"	"0"	"0"	"0"
"100010030"	"6"	"0"	"0"	"5"
"100000401"	"1"	"0"	"0"	"0"
"100000221"	"3"	"0"	"0"	"1"
"100034553"	"272"	"0"	"0"	"5"
"100008821"	"17"	"0"	"0"	"2"
"100000538"	"1"	"0"	"0"	"2"
"100001825"	"15"	"0"	"0"	"5"
"100010016"	"2"	"0"	"0"	"0"
"100010014"	"12"	"0"	"0"	"1"
"100000406"	"2"	"0"	"0"	"1"
"100011966"	"46"	"0"	"0"	"4"
"100089840"	"1"	"0"	"0"	"2"
"100089779"	"12"	"0"	"0"	"0"
"100000479"	"2"	"0"	"0"	"1"
"100000228"	"16"	"0"	"0"	"2"
"100000466"	"1"	"0"	"0"	"0"
"100103379"	"147"	"0"	"0"	"4"
"100065984"	"2"	"0"	"0"	"1"
"100089865"	"11"	"0"	"0"	"2"
"100000504"	"17"	"0"	"0"	"4"
"100000409"	"1"	"0"	"0"	"2"
"100088782"	"6065"	"0"	"1"	"38"
"100009091"	"2381"	"6"	"19"	"46"
"100016545"	"3"	"0"	"0"	"0"
"100064532"	"31"	"0"	"1"	"3"
"100060509"	"396"	"1"	"6"	"12"
"100000055"	"16"	"3"	"5"	"8"
"100006818"	"35"	"0"	"1"	"3"
"100000495"	"1"	"0"	"0"	"1"
"100008736"	"29"	"0"	"1"	"4"
"100010049"	"1"	"0"	"0"	"1"
"100007713"	"128"	"0"	"1"	"12"
"100000517"	"19"	"0"	"1"	"3"
"100000498"	"1"	"0"	"0"	"0"
"100000522"	"1"	"0"	"0"	"3"
"100000529"	"17"	"1"	"1"	"2"
"100000500"	"1"	"0"	"0"	"1"
"100096870"	"31"	"0"	"0"	"2"
"100062719"	"61"	"0"	"0"	"1"
"100000232"	"31"	"0"	"1"	"3"
"100000280"	"121"	"1"	"2"	"6"
"100000484"	"1"	"0"	"0"	"1"
"100000499"	"1"	"0"	"0"	"1"
"100000623"	"1"	"0"	"0"	"2"
"100000625"	"1"	"0"	"1"	"1"
"100102477"	"6"	"0"	"0"	"2"
"100010084"	"1"	"0"	"0"	"0"
"100010092"	"1"	"0"	"0"	"0"
"100008791"	"66"	"0"	"1"	"3"
"100068326"	"4"	"0"	"0"	"0"
"100066363"	"77"	"0"	"0"	"3"
"100059908"	"65"	"0"	"0"	"4"
"100060705"	"150"	"0"	"0"	"7"
"100000567"	"1"	"0"	"0"	"1"
"100000584"	"1"	"0"	"0"	"2"
"100010086"	"1"	"0"	"0"	"1"
"100010087"	"1"	"0"	"0"	"1"
"100000565"	"1"	"0"	"0"	"0"
"100000575"	"1"	"0"	"0"	"0"
"100000576"	"1"	"0"	"0"	"0"
"100008772"	"3"	"0"	"0"	"1"
"100008506"	"1"	"0"	"0"	"1"
"100000570"	"3"	"0"	"0"	"0"
"100010081"	"31"	"1"	"1"	"3"
"100066457"	"8"	"0"	"0"	"3"
"100089906"	"11"	"0"	"0"	"1"
"100000583"	"1"	"0"	"0"	"0"
"100000635"	"1"	"0"	"0"	"1"
"100000607"	"2"	"0"	"0"	"3"
"100061184"	"156"	"5"	"11"	"17"
"100000097"	"61"	"1"	"2"	"3"
"100000559"	"2"	"0"	"0"	"1"
"100089905"	"73"	"0"	"0"	"2"
"100062487"	"371"	"1"	"7"	"12"
"100000598"	"1"	"0"	"0"	"2"
"100010179"	"50"	"2"	"3"	"9"
"100000647"	"2"	"0"	"0"	"0"
"100009887"	"29"	"0"	"0"	"3"
"100000652"	"1"	"0"	"0"	"0"
"100000668"	"1"	"0"	"0"	"1"
"100000669"	"1"	"0"	"0"	"1"
"100010180"	"1"	"0"	"1"	"2"
"100097304"	"1"	"0"	"0"	"1"
"100000645"	"1"	"0"	"0"	"1"
"100000656"	"1"	"0"	"0"	"0"
"100000670"	"3"	"0"	"0"	"1"
"100000660"	"1"	"0"	"0"	"0"
"100000671"	"1"	"0"	"0"	"1"
"100000672"	"1"	"0"	"1"	"1"
"100000715"	"1"	"0"	"1"	"1"
"100000665"	"2"	"0"	"0"	"1"
"100009152"	"47"	"1"	"1"	"3"
"100096881"	"31"	"0"	"0"	"1"
"100097084"	"16"	"0"	"0"	"2"
"100000126"	"16"	"0"	"0"	"3"
"100000205"	"16"	"0"	"0"	"2"
"100000368"	"16"	"0"	"0"	"3"
"100000674"	"2"	"0"	"0"	"0"
"100005399"	"40"	"0"	"0"	"10"
"100097131"	"17"	"0"	"0"	"0"
"100089958"	"11"	"0"	"0"	"1"
"100096862"	"31"	"0"	"0"	"2"
"100096954"	"16"	"0"	"0"	"1"
"100016192"	"37"	"0"	"1"	"3"
"100000681"	"1"	"0"	"0"	"0"
"100000185"	"1"	"0"	"0"	"1"
"100000664"	"1"	"0"	"0"	"1"
"100010107"	"31"	"0"	"1"	"4"
"100010112"	"1"	"0"	"0"	"1"
"100010143"	"1"	"0"	"0"	"2"
"100010145"	"1"	"0"	"0"	"1"
"100066881"	"2"	"0"	"0"	"0"
"100097305"	"16"	"0"	"0"	"1"
"100106894"	"17"	"0"	"0"	"1"
"100000742"	"2"	"0"	"0"	"1"
"100010404"	"1"	"0"	"0"	"1"
"100000765"	"1"	"0"	"0"	"1"
"100000794"	"1"	"0"	"0"	"1"
"100066879"	"63"	"0"	"0"	"2"
"100000736"	"1"	"0"	"0"	"0"
"100000747"	"1"	"0"	"0"	"0"
"100089978"	"13"	"0"	"0"	"1"
"100000749"	"1"	"0"	"0"	"0"
"100000752"	"1"	"0"	"0"	"0"
"100097362"	"1"	"0"	"0"	"0"
"100000758"	"1"	"0"	"0"	"0"
"100000750"	"1"	"0"	"0"	"1"
"100000806"	"1"	"0"	"1"	"2"
"100000798"	"57"	"0"	"2"	"4"
"100061421"	"18"	"0"	"0"	"3"
"100000762"	"2"	"0"	"0"	"0"
"100044558"	"128"	"0"	"0"	"1"
"100088774"	"39"	"0"	"0"	"0"
"100015885"	"62"	"0"	"0"	"1"
"100089993"	"1"	"0"	"0"	"0"
"100008490"	"99"	"0"	"0"	"4"
"100000785"	"16"	"1"	"1"	"2"
"100097310"	"41"	"0"	"0"	"1"
"100097359"	"42"	"0"	"0"	"2"
"100000771"	"1"	"0"	"0"	"0"
"100097040"	"32"	"0"	"0"	"0"
"100060745"	"29"	"0"	"0"	"1"
"100059618"	"4"	"0"	"0"	"1"
"100097413"	"32"	"0"	"1"	"3"
"100017568"	"2300"	"0"	"0"	"22"
"100008998"	"16"	"0"	"0"	"4"
"100010205"	"2"	"0"	"0"	"1"
"100000778"	"2"	"0"	"0"	"1"
"100089038"	"3"	"0"	"0"	"1"
"100000589"	"3"	"0"	"0"	"1"
"100066721"	"11"	"0"	"0"	"1"
"100117162"	"1"	"0"	"0"	"0"
"100000826"	"1"	"0"	"0"	"0"
"100010231"	"1"	"0"	"1"	"4"
"100090022"	"11"	"0"	"0"	"1"
"100096787"	"86"	"0"	"0"	"1"
"100000790"	"1"	"0"	"0"	"1"
"100000904"	"1"	"0"	"1"	"1"
"100090034"	"11"	"0"	"0"	"0"
"100066738"	"12"	"0"	"1"	"1"
"100066741"	"41"	"1"	"1"	"2"
"100090048"	"41"	"0"	"0"	"2"
"100008769"	"92"	"1"	"3"	"3"
"100066746"	"11"	"0"	"0"	"1"
"100000830"	"1"	"0"	"0"	"1"
"100066761"	"11"	"0"	"0"	"0"
"100000876"	"1"	"0"	"1"	"2"
"100000828"	"17"	"0"	"0"	"3"
"100008722"	"16"	"1"	"2"	"2"
"100066753"	"11"	"1"	"1"	"1"
"100008773"	"16"	"0"	"0"	"1"
"100066780"	"1"	"0"	"0"	"1"
"100009401"	"46"	"0"	"0"	"3"
"100066764"	"32"	"0"	"0"	"3"
"100066742"	"2"	"0"	"0"	"1"
"100066803"	"27"	"0"	"1"	"3"
"100066727"	"11"	"1"	"1"	"3"
"100066762"	"16"	"1"	"1"	"2"
"100066763"	"16"	"1"	"1"	"2"
"100066769"	"12"	"0"	"0"	"0"
"100066767"	"26"	"1"	"1"	"2"
"100066779"	"11"	"0"	"0"	"1"
"100010216"	"1"	"0"	"0"	"1"
"100066782"	"41"	"1"	"1"	"4"
"100000850"	"1"	"0"	"0"	"2"
"100066793"	"11"	"0"	"0"	"2"
"100089198"	"25"	"0"	"0"	"2"
"100066790"	"18"	"0"	"0"	"1"
"100066744"	"16"	"1"	"1"	"2"
"100031491"	"59"	"0"	"0"	"0"
"100064279"	"806"	"0"	"0"	"4"
"100003203"	"850"	"0"	"6"	"18"
"100000880"	"2"	"0"	"0"	"1"
"100000844"	"1"	"0"	"0"	"0"
"100000852"	"1"	"0"	"0"	"0"
"100066723"	"6"	"1"	"1"	"3"
"100066726"	"46"	"0"	"1"	"4"
"100066818"	"1"	"0"	"0"	"0"
"100066731"	"46"	"0"	"1"	"3"
"100066745"	"16"	"1"	"1"	"3"
"100066751"	"1"	"1"	"1"	"1"
"100066808"	"1"	"1"	"1"	"1"
"100090066"	"11"	"0"	"0"	"0"
"100066776"	"1"	"1"	"1"	"1"
"100066806"	"1"	"0"	"0"	"1"
"100066799"	"2"	"0"	"0"	"0"
"100066795"	"2"	"0"	"0"	"0"
"100066813"	"1"	"2"	"3"	"2"
"100066816"	"1"	"1"	"1"	"1"
"100066825"	"16"	"1"	"1"	"2"
"100066826"	"11"	"1"	"1"	"1"
"100066827"	"1"	"1"	"1"	"1"
"100066843"	"41"	"0"	"0"	"0"
"100090063"	"17"	"0"	"0"	"1"
"100041795"	"8"	"0"	"0"	"0"
"100023228"	"38"	"0"	"0"	"0"
"100066832"	"1"	"0"	"1"	"1"
"100010219"	"2"	"0"	"0"	"1"
"100089732"	"61"	"0"	"0"	"2"
"100089700"	"46"	"0"	"0"	"1"
"100066800"	"2"	"0"	"0"	"1"
"100090005"	"96"	"0"	"0"	"5"
"100089972"	"116"	"0"	"0"	"4"
"100030330"	"73"	"0"	"0"	"2"
"100066766"	"41"	"1"	"2"	"3"
"100066833"	"21"	"0"	"1"	"4"
"100066848"	"2"	"0"	"0"	"0"
"100066834"	"1"	"0"	"0"	"1"
"100010223"	"1"	"0"	"0"	"2"
"100066842"	"2"	"0"	"1"	"1"
"100066844"	"1"	"0"	"1"	"1"
"100066846"	"2"	"0"	"0"	"1"
"100066849"	"2"	"0"	"0"	"1"
"100066855"	"11"	"1"	"1"	"1"
"100066857"	"2"	"1"	"1"	"1"
"100066860"	"1"	"0"	"0"	"1"
"100090035"	"6"	"0"	"0"	"2"
"100090071"	"11"	"0"	"0"	"2"
"100090073"	"11"	"0"	"0"	"1"
"100000847"	"2"	"0"	"0"	"1"
"100089837"	"47"	"0"	"0"	"5"
"100066854"	"36"	"0"	"1"	"5"
"100010218"	"1"	"0"	"0"	"2"
"100008668"	"264"	"0"	"5"	"9"
"100010225"	"6"	"0"	"0"	"3"
"100066866"	"1"	"0"	"0"	"1"
"100066868"	"2"	"0"	"0"	"0"
"100066870"	"1"	"0"	"1"	"1"
"100090044"	"26"	"0"	"0"	"2"
"100044471"	"4"	"0"	"0"	"1"
"100066852"	"18"	"0"	"1"	"3"
"100062024"	"64"	"0"	"1"	"4"
"100079653"	"382"	"0"	"1"	"6"
"100066872"	"1"	"0"	"1"	"1"
"100010227"	"1"	"0"	"0"	"1"
"100066874"	"1"	"0"	"0"	"1"
"100097219"	"16"	"0"	"0"	"1"
"100066875"	"3"	"0"	"0"	"0"
"100000867"	"2"	"0"	"0"	"3"
"100066903"	"1"	"0"	"0"	"1"
"100097372"	"31"	"0"	"0"	"2"
"100066869"	"17"	"1"	"2"	"2"
"100000968"	"2"	"0"	"1"	"2"
"100066747"	"26"	"0"	"2"	"2"
"100066861"	"31"	"0"	"1"	"1"
"100000908"	"1"	"0"	"0"	"0"
"100090113"	"12"	"0"	"0"	"0"
"100063219"	"64"	"0"	"0"	"1"
"100066886"	"1"	"0"	"0"	"1"
"100097277"	"17"	"0"	"0"	"0"
"100066888"	"1"	"0"	"0"	"1"
"100066898"	"1"	"0"	"0"	"2"
"100066899"	"1"	"0"	"0"	"1"
"100066901"	"1"	"0"	"0"	"1"
"100066906"	"1"	"1"	"1"	"1"
"100015145"	"43"	"0"	"0"	"1"
"100066724"	"136"	"1"	"2"	"4"
"100089223"	"169"	"0"	"0"	"7"
"100066873"	"16"	"0"	"0"	"1"
"100090084"	"11"	"0"	"0"	"1"
"100042652"	"294"	"0"	"0"	"5"
"100008788"	"19"	"1"	"1"	"4"
"100095089"	"662"	"0"	"1"	"2"
"100097353"	"17"	"0"	"0"	"1"
"100060028"	"123"	"2"	"1"	"3"
"100010279"	"1"	"0"	"0"	"1"
"100090137"	"2"	"0"	"0"	"0"
"100010286"	"1"	"0"	"0"	"0"
"100071470"	"18"	"0"	"0"	"1"
"100010287"	"1"	"0"	"0"	"0"
"100066867"	"17"	"0"	"0"	"4"
"100000911"	"5"	"0"	"0"	"0"
"100088825"	"26"	"0"	"0"	"4"
"100090145"	"11"	"0"	"0"	"0"
"100090004"	"106"	"0"	"0"	"4"
"100000859"	"17"	"0"	"0"	"1"
"100000918"	"16"	"1"	"1"	"2"
"100096662"	"62"	"0"	"0"	"2"
"100066976"	"2"	"0"	"0"	"0"
"100097472"	"31"	"0"	"0"	"2"
"100009983"	"136"	"0"	"1"	"8"
"100000919"	"1"	"0"	"0"	"1"
"100000938"	"1"	"0"	"0"	"0"
"100009825"	"16"	"0"	"0"	"3"
"100010309"	"1"	"1"	"1"	"2"
"100066856"	"32"	"0"	"0"	"0"
"100066733"	"31"	"0"	"1"	"2"
